Hotel name,Current score,Review
소노캄 거제," ""4"""," ""(Translated by Google) Scenic geothermal .. Small but watery ..(Original)경치조오타.. 작지만 물놀이도 할만하고.."""
소노캄 거제," ""4"""," ""(Translated by Google) Environment Barry Good(Original)주위환경 베리 굿"""
소노캄 거제," ""5"""," ""(Translated by Google) The scenery is good(Original)경치가 좋습니다"""
소노캄 거제," ""5"""," ""(Translated by Google) Low season.(Original)비수기라 조용."""
소노캄 거제," ""5"""," ""(Translated by Google) Quiet and the beach is so beautiful ^^(Original)조용하고 아침 바닷가가 너무 아름다워요^^"""
소노캄 거제," ""4"""," ""(Translated by Google) The sunrise was great(Original)일출보기 좋았어요"""
소노캄 거제," ""5"""," ""(Translated by Google) It is perfect as a resort.(Original)휴양지로써 만점입니다"""
소노캄 거제," ""3"""," ""(Translated by Google) The advice area is too bad.(Original)주창공간이 너무 안 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) It was good but convenience store is ㅠ.(Original)좋았지만편의점이ㅠㅠ"""
소노캄 거제," ""3"""," ""(Translated by Google) Minimal shortage than Samcheok(Original)삼척보다 쬐금 부족"""
소노캄 거제," ""4"""," ""(Translated by Google) Chooneyong in Daemyung Resort(Original)대명리조트 중 쵝오네용"""
소노캄 거제," ""4"""," ""(Translated by Google) The view is nice(Original)경치가 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) Totally good ~~ ^^(Original)완전 좋음~~^^"""
소노캄 거제," ""5"""," ""(Translated by Google) Everything is good.(Original)모든게 좋아요."""
소노캄 거제," ""5"""," ""(Translated by Google) I recommend it.(Original)추천합니다."""
소노캄 거제," ""5"""," ""(Translated by Google) Clean and good view(Original)깔끔하고 뷰좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Sometimes Geoje's healing place(Original)가끔 거제의 힐링장소"""
소노캄 거제," ""4"""," ""(Translated by Google) Next to Ocean Bay.In the room there is a picnic room table tennis room billiard room game  …Read more(Translated by Google) Next to Ocean Bay.In the room there is a picnic room table tennis room billiard room game room etc. ^ ^ And the buffet is also good(Original)오션베이 옆에있구실내에 피시방탁구장당구장오락실등 다 있어용~^^  그리고 뷔페도 굳"""
소노캄 거제," ""4"""," ""(Translated by Google) All rooms ocean view ~(Original)전 객실 오션뷰~"""
소노캄 거제," ""4"""," ""(Translated by Google) Good view(Original)전망이 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) Views are tight or slightly unfriendly(Original)뷰는조으나 약간불친절"""
소노캄 거제," ""4"""," ""(Translated by Google) it was good(Original)좋았습니다"""
소노캄 거제," ""5"""," ""(Translated by Google) I recommend it(Original)좋아요 추천합니다"""
소노캄 거제," ""5"""," ""(Translated by Google) Good.(Original)좋은데 멀어"""
소노캄 거제," ""4"""," ""(Translated by Google) clean and nice(Original)깨끗하고 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) I want to come on vacation in summer ~(Original)여름에 휴가 오고싶네요~"""
소노캄 거제," ""5"""," ""(Translated by Google) Very good ~(Original)엄청 좋아요~"""
소노캄 거제," ""5"""," ""(Translated by Google) It's so good ~~~(Original)완전 굿~~~맛나요~^^"""
소노캄 거제," ""3"""," ""(Translated by Google) I have been suffering from itching for more than 10 days.  …Read more(Translated by Google) I have been suffering from itching for more than 10 days.(Original)가려워서 10일넘게  고생함ㅠ"""
소노캄 거제," ""4"""," ""(Translated by Google) Few restaurants(Original)식당이 적음"""
소노캄 거제," ""5"""," ""(Translated by Google) It's like this at night.(Original)밤이되면 이렇게 되요"""
소노캄 거제," ""5"""," ""(Translated by Google) Great ~ ^ ^(Original)멋져요 ~^^"""
소노캄 거제," ""3"""," ""(Translated by Google) The restaurant is short and expensive.(Original)식당이 부족하고 가격이 비싸요"""
소노캄 거제," ""5"""," ""(Translated by Google) Beautiful view and facilities(Original)경치 및 시설이 짱~"""
소노캄 거제," ""5"""," ""(Translated by Google) Perfect liking(Original)완전좋아용"""
소노캄 거제," ""5"""," ""(Translated by Google) Really good here !!(Original)여기 진짜 좋아요!!"""
소노캄 거제," ""4"""," ""(Translated by Google) Scenery is good(Original)풍경이좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Good facilities and nice scenery(Original)시설  좋고  풍경좋고"""
소노캄 거제," ""5"""," ""(Translated by Google) Resorts I want to go with my parents again(Original)부모님이랑 또 가고싶은 리조트"""
소노캄 거제," ""4"""," ""(Translated by Google) Top hotels in Geoje(Original)거제 최고 숙소"""
소노캄 거제," ""3"""," ""(Translated by Google) The toilet door was broken.(Original)화장실 문이 고장나있었음"""
소노캄 거제," ""5"""," ""(Translated by Google) I have a Starbucks(Original)스타벅스 있어요"""
소노캄 거제," ""5"""," ""(Translated by Google) The night view is great.(Original)밤야경이 멋있네요"""
소노캄 거제," ""5"""," ""(Translated by Google) Gugu Good(Original)구구굿"""
소노캄 거제," ""5"""," ""(Translated by Google) View good ♡(Original)뷰 좋아요♡"""
소노캄 거제," ""1"""," ""(Translated by Google) It's not funny ..(Original)별재미없어요.."""
소노캄 거제," ""5"""," ""(Translated by Google) It was great.(Original)참좋았어요"""
소노캄 거제," ""5"""," ""(Translated by Google) An atmospheric evening(Original)분위기 좋은 저녁"""
소노캄 거제," ""5"""," ""(Translated by Google) Over(Original)넘좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) I want to visit again ^ ^(Original)또 방문하고 싶은 곳^^"""
소노캄 거제," ""4"""," ""(Translated by Google) Brunch meeting jewel(Original)브런치모임 강추"""
소노캄 거제," ""5"""," ""(Translated by Google) very good(Original)매우 좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Okay .-.(Original)좋아요.-.ㅇㅂ"""
소노캄 거제," ""1"""," ""(Translated by Google) Dust dust(Original)먼지 오지게날림"""
소노캄 거제," ""4"""," ""(Translated by Google) Beach view good(Original)바닷가 뷰 좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Geoje is the best in Daemyeong(Original)대명중에 거제가 제일좋은듯"""
소노캄 거제," ""3"""," ""(Translated by Google) The view is not good(Original)뷰는 별로임"""
소노캄 거제," ""5"""," ""(Translated by Google) Playing with family(Original)가족단위로 놀기 젛음"""
소노캄 거제," ""1"""," ""(Translated by Google) There was not much to eat buffet.(Original)뷔페 먹을게 별로 없었다"""
소노캄 거제," ""4"""," ""(Translated by Google) Breakfast was ok(Original)조식은 괜찮았어요"""
소노캄 거제," ""4"""," ""(Translated by Google) You can go into the coastal promenade(Original)해안 산책로 들어갔다가 미아 될뻔"""
소노캄 거제," ""5"""," ""(Translated by Google) Very good(Original)아주좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) It is good as a resort!(Original)휴양지로 좋아요!!"""
소노캄 거제," ""4"""," ""(Translated by Google) A little more than Hanwha(Original)한화보단 좀 딸림"""
소노캄 거제," ""3"""," ""(Translated by Google) Manage(Original)그럭저럭ᆢ"""
소노캄 거제," ""4"""," ""(Translated by Google) As expensive as it costs(Original)비싼 만큼 돈 들인 만큼"""
소노캄 거제," ""5"""," ""(Translated by Google) great.(Original)좋습니다."""
소노캄 거제," ""3"""," ""(Translated by Google) Bed is poor(Original)침대가 별로야"""
소노캄 거제," ""1"""," ""(Translated by Google) I can not(Original)ㄱㅆㅎㅌㅊ"""
소노캄 거제," ""5"""," ""(Translated by Google) Good(Original)짱좋음"""
소노캄 거제," ""4"""," ""(Translated by Google) A wonderful resort by the sea(Original)바다가 멋진 리조트"""
소노캄 거제," ""3"""," ""(Translated by Google) It was different and different.(Original)색다르고 촣았네요."""
소노캄 거제," ""4"""," ""(Translated by Google) Children's heaven(Original)어린이들의 천국"""
소노캄 거제," ""5"""," ""(Translated by Google) I have been through(Original)ずっと通ってます"""
소노캄 거제," ""5"""," ""(Translated by Google) Very good(Original)아주좋음 ㅎㅎ"""
소노캄 거제," ""3"""," ""(Translated by Google) Restaurant is the worst(Original)식당이 최악"""
소노캄 거제," ""4"""," ""(Translated by Google) good(Original)좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Daemyung Resort has more than average satisfaction ^^(Original)대명리조트는 어딜가나 평균 이상의 만족도^^"""
소노캄 거제," ""5"""," ""(Translated by Google) clean(Original)깨끗해요"""
소노캄 거제," ""5"""," ""(Translated by Google) Clean and good(Original)깔끔하고 좋습니다"""
소노캄 거제," ""4"""," ""(Translated by Google) neat and nice(Original)깔끔하고 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) Clean and good!(Original)깨끗하고 좋아요!!"""
소노캄 거제," ""5"""," ""(Translated by Google) Scenic(Original)경치좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) good(Original)굿"""
소노캄 거제," ""5"""," ""(Translated by Google) Geoje marina yacht boarding ♡(Original)거제마리나 요트 탑승♡"""
소노캄 거제," ""5"""," ""(Translated by Google) Too bad for you(Original)니들한텐 과분함"""
소노캄 거제," ""5"""," ""(Translated by Google) Good facilities(Original)시설좋음"""
소노캄 거제," ""4"""," ""(Translated by Google) Very satisfied(Original)매우만족합니다"""
소노캄 거제," ""4"""," ""(Translated by Google) It's a clean resort.(Original)그나마 깨끗한 리조트네요"""
소노캄 거제," ""4"""," ""(Translated by Google) Geoje is better than Guam than Saipan ~ ~(Original)사이판보다 괌보다 거제가 더 좋더라~~"""
소노캄 거제," ""4"""," ""(Translated by Google) Ocean Bay ~ Why go far from Geoje?(Original)오션베이~거제에서 멀리 갈 이유가 잇나요???"""
소노캄 거제," ""4"""," ""(Translated by Google) Ticket office staff unfriendly ㅡ ㅡ(Original)매표소직원불친절ㅡㅡ 휴"""
소노캄 거제," ""4"""," ""(Translated by Google) Good outlook(Original)전망좋고"""
소노캄 거제," ""4"""," ""(Translated by Google) good(Original)좋음"""
소노캄 거제," ""3"""," ""(Translated by Google) The elevator is inadequate(Original)엘리베이터가 턱없이 부족함"""
소노캄 거제," ""4"""," ""(Translated by Google) Okay~(Original)좋아요~"""
소노캄 거제," ""5"""," ""(Translated by Google) Chan chan gut(Original)짱짱굿"""
소노캄 거제," ""1"""," ""(Translated by Google) More than I thought ...(Original)생각보다 그닥..."""
